elbow_angle_left,elbow_angle_right,shoulder_angle_left,shoulder_angle_right,head_pitch,head_yaw,mouth_open_ratio,wrist_face_distance,shoulder_distance,phone_detected,label,behavior
104.5699,116.1127,22.1213,14.808,37.0689,-10.9296,0.0076,0.4269,0.3507,0,2,Looking Down
60.2163,65.1859,31.8668,32.0053,15.0719,17.9836,0.0379,0.2927,0.2987,1,4,Using Phone
76.9353,70.0337,8.2424,10.0921,15.0586,1.9616,0.0434,0.7164,0.2616,0,0,Attentive
93.2485,81.2338,2,13.3388,9.1678,-14.8636,0.2217,0.6537,0.3094,0,3,Talking
97.1616,84.2614,21.5046,13.1906,35.3227,17.6768,0.0164,0.4266,0.2598,0,2,Looking Down
99.5802,74.0464,6.3926,22.6046,13.3909,24.6494,0.091,0.4954,0.3387,0,1,Distracted
95.4445,110.2859,32.1971,5,33.4741,-11.4132,0.055,0.4102,0.3554,0,2,Looking Down
74.6948,92.4083,26.2199,12.5318,7.2058,26.5867,0.2689,0.5951,0.3064,0,3,Talking
76.2669,87.381,9.5968,8.8048,3.6305,-8,0.1595,0.7843,0.3684,0,3,Talking
87.1726,74.786,4.5947,15.2658,4.7627,4.089,0.0508,0.6524,0.3875,0,0,Attentive
92.1052,94.0913,22.7028,5.0252,-2.8467,-19.8366,0.1765,0.85,0.3706,0,3,Talking
66.868,81.0448,33.5429,15.8257,10,4.1849,0.0814,0.2929,0.303,1,4,Using Phone
96.3154,113.7228,20.852,13.2536,35.6162,1.5814,0,0.4343,0.3457,0,2,Looking Down
119.9552,98.0791,18.0527,20.4521,29.0006,-1.7216,0.0743,0.412,0.3585,0,2,Looking Down
78.4633,90.274,14.6879,1.9622,0.4237,-4.6149,0.0218,0.7164,0.3422,0,0,Attentive
75.1562,96.2419,12.2117,2,6.9591,9.0645,0.1571,0.675,0.3361,0,3,Talking
97.583,104.5749,19.6752,19.2303,32.0714,4.2945,0.0025,0.5147,0.2556,0,2,Looking Down
100.5399,78.6132,12.6745,24.9521,5.9943,-36.2327,0.0911,0.603,0.2951,0,1,Distracted
97.7297,98.9639,5,18.4365,36.6919,-8.5418,0.0175,0.4634,0.2709,0,2,Looking Down
83.4725,95.88,29.1377,29.258,28.628,-5.8774,0.0687,0.4947,0.2834,0,2,Looking Down
91.0714,87.2495,10.521,9.687,0.4762,-1.6841,0,0.6421,0.3105,0,0,Attentive
73.091,82.2719,10.8236,2,7.2013,-35.7626,0.2564,0.6038,0.3478,0,3,Talking
81.374,96.6197,11.6337,11.5024,8.7332,-6.833,0.0812,0.6439,0.3768,0,0,Attentive
64.1621,77.9713,26.7791,9.7914,22.6664,12.546,0.0401,0.2163,0.3476,1,4,Using Phone
83.1125,84.4228,30.5138,25.7061,21.7923,4.8583,0.084,0.3976,0.434,0,2,Looking Down
88.8929,117.6632,14.7806,13.4984,8.1952,15.1697,0.2251,0.7328,0.3508,0,3,Talking
84.4272,72.857,8.2149,14.4519,8.4512,3.004,0.0515,0.6506,0.3236,0,0,Attentive
90.672,84.2821,17.2006,6.618,15.8056,-0.2409,0.0071,0.6602,0.3228,0,0,Attentive
114.1428,78.4124,23.0877,15.4234,-4.7543,18.1666,0.055,0.4936,0.3395,0,1,Distracted
77.3815,79.584,6.1367,14.151,10.4024,2.7074,0.0855,0.5558,0.4167,0,0,Attentive
87.2479,80.0184,8.9594,7.535,1.4638,5.0976,0.0607,0.5946,0.386,0,0,Attentive
108.3578,80.0693,13.2621,29.8057,5.006,-33.2303,0,0.6447,0.3081,0,1,Distracted
85.5141,103.2411,24.0651,13.0251,-0.7852,11.0846,0.2616,0.6036,0.3345,0,3,Talking
92.9688,65.8879,14.7651,16.5098,-6.4614,26.75,0.0834,0.6515,0.381,0,1,Distracted
80.8826,48.5192,31.9275,11.6842,5.4676,-35.9514,0.0769,0.594,0.2549,0,1,Distracted
96.5302,73.5131,15.8158,10.0512,-0.8891,2.7726,0.056,0.602,0.3528,0,0,Attentive
70.6129,59.7614,19.6525,55,30.149,16.8888,0.0313,0.3142,0.384,1,4,Using Phone
80.756,80.3935,8.6247,0,-4.0911,8.2012,0.0993,0.6301,0.3731,0,0,Attentive
77.5409,69.7513,17.6891,15.0038,4.8178,17.1636,0.1363,0.6611,0.4269,0,3,Talking
86.4708,99.4041,16.1947,11.0483,2.0502,4.8427,0.0208,0.6881,0.3702,0,0,Attentive
97.1859,90.885,18.909,1.7169,1.8533,-4.4118,0.0716,0.566,0.3803,0,0,Attentive
80.4421,63.7621,26.5075,12.9354,16.0645,16.0487,0.1276,0.1014,0.332,1,4,Using Phone
81.0979,83.7702,31.5598,32.5699,16.4953,8.4112,0.0203,0.2074,0.3674,1,4,Using Phone
84.3325,73.4028,5.3907,4.9802,6.2436,0.4161,0.0283,0.6641,0.3281,0,0,Attentive
88.7057,74.0629,14.2409,3.8374,8.3138,3.7538,0.0291,0.6966,0.3604,0,0,Attentive
91.1718,81.0035,19.6132,13.7602,5.3686,-15,0.0632,0.5519,0.467,0,1,Distracted
72.9968,64.8287,19.4237,27.2787,31.1277,13.6133,0.0404,0.2509,0.3256,1,4,Using Phone
59.8903,91.5961,12.1578,18.7603,8.6653,-19.5613,0.3199,0.6057,0.375,0,3,Talking
80.2612,85.9884,19.7708,7.4713,-1.3534,8.89,0.1089,0.6503,0.3905,0,0,Attentive
83.4411,94.6646,21.0206,17.6573,-2.0171,16.5488,0.2769,0.5094,0.2663,0,3,Talking
52.4428,72.9234,23.6589,33.904,30.2483,20.5489,0.0165,0.173,0.3846,1,4,Using Phone
86.873,93.0991,5.7827,13.5593,6.0101,-15,0.0283,0.5576,0.2717,0,1,Distracted
98.5215,59.2552,28.9005,35.1249,30,-15,0.0697,0.3918,0.3677,0,1,Distracted
81.1863,94.1505,17.0306,15.3073,8.5832,-12.7133,0.1855,0.619,0.3244,0,3,Talking
84.2577,73.1441,14.8186,12.5278,1.8008,28.2315,0.0582,0.6183,0.3065,0,1,Distracted
88.4195,110.758,5,29.4994,34.1698,10.5294,0.034,0.2351,0.3472,0,2,Looking Down
82.9188,79.1529,30.9438,27.7335,5.8054,-27.1113,0.1,0.557,0.3312,0,3,Talking
63.8381,86.113,19.7644,30.0358,21.5326,-4.7325,0.0839,0.08,0.2606,1,4,Using Phone
87.7452,70.0996,9.6594,12.6221,8.715,-18.3934,0.0727,0.5115,0.3491,0,1,Distracted
94.941,112.5407,20.9663,13.9998,39.24,1.5493,0.0401,0.4142,0.2872,0,2,Looking Down
63.7575,71.1624,39.7632,33.2296,14.6263,29.3468,0.0491,0.2948,0.2938,1,4,Using Phone
88.9819,90.3274,12.1079,14.1947,1.2965,-3.3498,0.017,0.6852,0.3812,0,0,Attentive
77.3227,83.3008,17.7286,9.242,8.3656,-18.065,0.0952,0.6001,0.3598,0,1,Distracted
84.4233,52.8358,20.0608,37.1375,-2.0698,15.7236,0.0252,0.6725,0.3624,0,1,Distracted
78.1132,84.0747,25.1366,31.3735,27.7445,14.3123,0.0403,0.2303,0.3165,1,4,Using Phone
88.0177,97.5242,9.6712,7.224,16.2869,-8.6881,0,0.6852,0.3299,0,0,Attentive
100.0094,92.6034,7.1155,5.5079,7.9515,-7.9214,0.1049,0.7444,0.3312,0,0,Attentive
97.4937,84.5825,6.7527,18.03,9.6645,-24.0415,0.2851,0.603,0.3313,0,3,Talking
80.6607,65.9679,11.9118,7.0454,4.3899,12.7517,0.2867,0.7483,0.3772,0,3,Talking
108.1692,87.973,9.274,15.8611,-0.3032,-13.0662,0.246,0.4917,0.2922,0,3,Talking
109.8815,53.8978,22.6872,16.1058,-6.3221,27.6224,0.1004,0.5155,0.265,0,1,Distracted
102.7677,102.6486,11.9665,12.4046,2.5659,-18.4162,0.2276,0.6647,0.3431,0,3,Talking
87.5949,75.5677,15.9384,7.6769,6.207,1.6997,0.0422,0.6969,0.331,0,0,Attentive
49.0994,59.7483,23.149,24.8186,16.6393,17.2962,0.1094,0.2312,0.3434,1,4,Using Phone
83.9796,97.0892,2.7441,9.9396,-2.5144,2.1818,0.0766,0.6163,0.2458,0,0,Attentive
88.9696,80.7175,12.5575,19.6758,9.893,-0.2885,0.0445,0.6215,0.3972,0,0,Attentive
124.8701,74.7449,22.0402,22.6761,-0.7087,15,0.0318,0.4608,0.4252,0,1,Distracted
103.6169,99.561,6.0976,20.1444,39.6854,-4.7971,0.0524,0.4681,0.2936,0,2,Looking Down
104.2273,84.539,11.0055,15.2533,11.6332,7.1222,0.0692,0.5586,0.4153,0,0,Attentive
60.1977,44.2344,32.9864,12.9809,22.8575,12.664,0.0598,0.203,0.3508,1,4,Using Phone
89.0001,83.9994,12.6795,15.5625,3.2431,-24.0894,0.2128,0.592,0.3428,0,3,Talking
94.0574,96.3479,17.4966,24.9485,45.8854,0.9882,0.0335,0.3793,0.335,0,2,Looking Down
114.7586,65.5618,17.7436,22.2682,-10,15,0.0161,0.6822,0.3836,0,1,Distracted
86.8093,75.4716,18.5718,47.0258,22.6286,5.3822,0.0924,0.1919,0.4065,1,4,Using Phone
96.2875,84.2113,10.0942,13.5411,6.3993,5.7188,0.0586,0.601,0.3645,0,0,Attentive
80.2057,66.7532,15.4779,24.1444,10.7214,24.3866,0.0606,0.6143,0.3142,0,1,Distracted
66.2673,60.894,13.5139,5.7102,5.3799,-22.0111,0,0.6404,0.3758,0,1,Distracted
107.2486,95.0796,19.4333,20.729,30.8616,7.9857,0.0593,0.5662,0.4183,0,2,Looking Down
65.3474,66.0988,23.4632,23.811,15.7482,11.1457,0.0823,0.2389,0.2956,1,4,Using Phone
58.8328,70.1955,31.147,24.8852,-1.9079,-24.6256,0.0607,0.6473,0.2717,0,1,Distracted
76.9812,83.3571,23.9943,17.2202,-6.9643,24.8524,0.0531,0.5564,0.3621,0,1,Distracted
51.7187,72.1639,30.3485,13.415,20.3689,15.7273,0,0.3001,0.3541,1,4,Using Phone
95.8451,88.3075,19.384,6.1311,-2.4679,-10.6723,0.0949,0.7023,0.3478,0,0,Attentive
101.1992,79.8837,36.2066,15.1822,9.1448,18.6496,0.0252,0.5989,0.3469,0,1,Distracted
105.6225,121.3949,18.0213,5,35.3604,7.8832,0,0.4141,0.348,0,2,Looking Down
87.06,81.8144,11.6389,15.211,3.6719,-14.3464,0.2036,0.7275,0.4054,0,3,Talking
40,59.9897,22.5753,28.6826,10,2.1433,0.0539,0.2251,0.3551,1,4,Using Phone
83.311,77.1026,9.3437,10.3843,3.6509,-3.9,0.0551,0.6854,0.3064,0,0,Attentive
105.794,96.4575,20.6668,17.0581,-6.0189,9.6427,0.2473,0.6191,0.3676,0,3,Talking
101.0727,94.6889,20.0618,27.5625,25.5794,-14.984,0.1013,0.3202,0.2876,0,2,Looking Down
55.0797,70.9605,35.5792,10.6051,28.6127,20.9984,0.0332,0.3217,0.3124,1,4,Using Phone
93.452,75.7739,17.5201,13.4029,4.6947,12.2049,0.1849,0.7139,0.3079,0,3,Talking
67.6598,92.4078,10.1259,21.0569,7.1771,29.7712,0.2745,0.7072,0.3232,0,3,Talking
65.2879,57.6181,17.886,28.475,23.0529,13.9327,0.0564,0.2623,0.3751,1,4,Using Phone
101.9829,100.1503,33.0977,8.5492,19.7152,-12.9268,0.0512,0.4133,0.3917,0,2,Looking Down
103.0495,108.3646,23.1351,11.7232,35.2053,3.4073,0.0079,0.3373,0.3575,0,2,Looking Down
93.9566,75.0463,7.8956,10.8049,5.3679,20.8664,0.1694,0.5266,0.3613,0,3,Talking
97.6478,111.6214,10.1795,27.5982,-0.2961,11.1842,0.2378,0.6773,0.3865,0,3,Talking
88.5632,81.326,16.0413,25.7808,8.811,22.1664,0.1904,0.68,0.2825,0,3,Talking
78.7391,57.72,18.8727,25.0878,-4.4132,36.1371,0,0.5422,0.3271,0,1,Distracted
103.084,84.1162,16.5128,27.0204,32.8133,4.5492,0.0515,0.5301,0.3394,0,2,Looking Down
58.9293,92.5161,11.7996,15.1641,1.7755,28.2668,0.0577,0.6548,0.273,0,1,Distracted
96.5491,74.9479,14.066,8.6052,3.3214,4.7422,0.0602,0.6956,0.3887,0,0,Attentive
111.2159,104.4391,11.0614,19.6681,37.7639,-10.0661,0.0591,0.5858,0.3725,0,2,Looking Down
65.3688,67.1582,30.7064,30.8588,28.3805,7.6384,0.0684,0.2865,0.3358,1,4,Using Phone
85.9202,83.7189,13.3567,11.066,0.4882,-1.9143,0.0261,0.7361,0.3509,0,0,Attentive
89.7345,82.1677,7.132,10.5093,14.2941,-7.4346,0.006,0.6632,0.352,0,0,Attentive
80.8286,117.8817,36.4361,32.3425,27.3137,-9.2371,0.008,0.2653,0.3257,0,2,Looking Down
84.3213,88.48,18.3016,27.2763,19.1321,-37.4633,0.0637,0.5489,0.2123,0,1,Distracted
75.223,90.704,8.7984,8.1259,9.2658,2.6656,0.0392,0.7427,0.3068,0,0,Attentive
81.6385,82.7457,3.2777,5.4067,-1.0248,-4.6068,0.049,0.6687,0.412,0,0,Attentive
105.9663,76.1043,17.3209,14.9843,6.6838,10.5517,0.0612,0.6811,0.3479,0,0,Attentive
86.3867,86.9516,8.884,17.4493,-4.6054,-4.971,0.0469,0.5185,0.343,0,0,Attentive
99.1227,90.5107,28.1275,16.773,18.1185,-16.3958,0.0778,0.4493,0.3335,0,2,Looking Down
88.4508,73.5679,8.0699,9.2243,3.2788,-18.6231,0.3126,0.6508,0.2417,0,3,Talking
80.901,78.5293,23.5444,29.7764,29.1501,22.9613,0.0797,0.2238,0.2877,1,4,Using Phone
92.2365,89.169,13.1822,9.1755,-3.5098,-8.9152,0.2443,0.5784,0.2469,0,3,Talking
84.0519,91.0921,24.2159,20.0605,37.5435,1.45,0.0294,0.5719,0.3262,0,2,Looking Down
58.3992,66.6257,22.9273,34.5794,27.5623,12.1061,0.0499,0.1565,0.2528,1,4,Using Phone
86.8167,112.0231,15.3085,22.9855,4.7581,22.6842,0.1197,0.6497,0.3206,0,3,Talking
103.3275,73.8834,1.773,15.1129,19.6385,8.3056,0.0669,0.6976,0.3841,0,0,Attentive
83.4889,91.1342,20.5422,10.9967,-0.8467,-31.271,0.2791,0.6833,0.3815,0,3,Talking
59.8881,69.1748,15.555,27.0693,-0.5856,45.1441,0,0.7311,0.3288,0,1,Distracted
101.6543,83.7562,16.5913,24.0811,2.5237,19.7157,0.2142,0.719,0.3397,0,3,Talking
102.2596,89.3113,27.7478,39.6161,2.1513,26.3149,0.0433,0.6002,0.4166,0,1,Distracted
75.9795,92.1846,12.255,24.9394,24.6127,7.1024,0.082,0.4625,0.3214,0,2,Looking Down
92.8264,90.9825,15.2408,10.5044,2.7926,-13.9099,0.2019,0.6873,0.3574,0,3,Talking
75.417,100.7178,10.1763,6.5014,6.2839,-0.674,0.0434,0.6991,0.3803,0,0,Attentive
103.926,86.5464,31.0411,36.2977,31.1766,4.0843,0.0461,0.4424,0.3252,0,2,Looking Down
77.9342,63.1741,17.6047,8.3577,15.6386,18.3774,0.0483,0.2898,0.3152,1,4,Using Phone
90.7655,96.0756,17.062,10.4721,-0.7752,8,0.1688,0.777,0.3183,0,3,Talking
88.4554,91.4033,13.7715,15.9446,9.2498,2.1087,0.0821,0.6479,0.3147,0,0,Attentive
80.4566,66.5241,32.9686,15.1929,24.5298,30.2455,0.0637,0.6476,0.4665,0,1,Distracted
89.0241,87.1594,20.0779,13.6861,-3.2324,18.0588,0.155,0.466,0.3791,0,3,Talking
65.9018,80.7169,16.5348,28.127,15.2816,5.9112,0,0.3455,0.362,1,4,Using Phone
60.2541,72.5311,25.9202,33.0701,30.8254,9.7438,0.0587,0.2397,0.2491,1,4,Using Phone
116.1843,123.9295,21.7324,7.4222,27.5403,3.1196,0.0422,0.3003,0.2648,0,2,Looking Down
89.0603,78.6186,18.676,28.384,12.3881,-15,0.0948,0.4814,0.3694,0,1,Distracted
83.2592,87.0857,12.6989,5.1523,-0.2793,17.219,0.2937,0.7962,0.4034,0,3,Talking
96.9422,105.7991,2,15.7775,-7.4144,37.5343,0.1919,0.6797,0.3486,0,3,Talking
78.6955,79.6503,13.8847,27.4919,2.0075,8,0.1899,0.6806,0.3776,0,3,Talking
104.6465,58.0178,9.2087,27.4994,4.2916,19.5533,0.0956,0.5393,0.33,0,1,Distracted
102.7685,101.2215,22.4508,20.741,39.9429,0.9874,0,0.5304,0.3448,0,2,Looking Down
75.8096,90.3305,12.313,1.371,0.9346,7.1647,0.0206,0.6128,0.3685,0,0,Attentive
85.6095,105.3724,24.3557,11.244,28.8778,-2.6841,0.0477,0.3105,0.3801,0,2,Looking Down
82.168,121.1529,28.8809,12.0437,6.8629,-17.7039,0.0194,0.466,0.3616,0,1,Distracted
101.9772,93.2597,2.4032,7.5788,12.6015,-4.246,0.0633,0.712,0.3129,0,0,Attentive
110.8595,97.2903,31.4914,14.3687,21.5624,-0.5378,0.0375,0.4616,0.299,0,2,Looking Down
53.7215,72.4518,15.503,21.0959,23.4607,8.3003,0.0575,0.2608,0.2937,1,4,Using Phone
70.3501,73.2374,25.0928,16.7925,22.1972,-0.6786,0.0463,0.3182,0.3729,1,4,Using Phone
71.2081,77.3923,27.3174,17.8603,29.4993,21.8596,0.0781,0.2794,0.3176,1,4,Using Phone
106.0631,95.5957,16.8767,35.7501,37.5179,-6.0848,0.0571,0.4095,0.3457,0,2,Looking Down
67.6758,99.5562,22.5473,29.6948,10,13.456,0.0843,0.1883,0.2396,1,4,Using Phone
114.9211,104.2641,5.5259,25.0826,29.0587,-3.6437,0.0473,0.438,0.3583,0,2,Looking Down
58.9226,69.1309,18.325,24.4999,30.3289,15.2241,0.1245,0.2915,0.3482,1,4,Using Phone
81.0227,64.4397,10.9728,8.1928,5.7964,-25.2743,0.2763,0.6806,0.3447,0,3,Talking
84.5361,84.5196,17.9528,25.6835,7.6051,29.8281,0.1572,0.6454,0.3562,0,3,Talking
80.2526,76.2625,18.1026,25.8386,2.8508,-15,0.0427,0.6794,0.3251,0,1,Distracted
102.1147,72.5875,15.1402,7.5238,2.6943,16.1906,0.2172,0.556,0.2905,0,3,Talking
84.6574,85.4642,14.2422,0,1.3598,1.2677,0.086,0.6106,0.2749,0,0,Attentive
95.4139,97.4921,10.16,6.2329,7.7598,-4.0663,0.1104,0.6609,0.3354,0,0,Attentive
96.5376,118.185,29.1719,11.1014,20.6579,10.1975,0.0059,0.4407,0.3054,0,2,Looking Down
80.8943,83.1712,5.0283,0,3.8538,14.4757,0.0735,0.6485,0.3395,0,0,Attentive
58.5995,51.6987,26.0653,27.681,24.9168,21.8255,0,0.2716,0.2961,1,4,Using Phone
54.4151,90.6672,36.8892,28.6136,20.2128,8.4231,0.0727,0.3255,0.3172,1,4,Using Phone
82.9482,89.0805,14.7409,9.1127,13.0973,-8,0.2631,0.6119,0.426,0,3,Talking
81.2113,53.4164,38.9981,12.5299,12.9175,7.9057,0.1077,0.2015,0.3387,1,4,Using Phone
69.8107,62.9861,22.0219,22.4108,20.1865,17.3774,0.0461,0.2814,0.4015,1,4,Using Phone
105.5596,96.0034,17.7928,10.2048,34.5323,-5.1878,0,0.3703,0.3692,0,2,Looking Down
71.3579,79.5357,24.1333,20.7212,25.716,9.3333,0.1006,0.294,0.3784,1,4,Using Phone
94.3642,89.3676,11.6729,22.2721,-5.9202,33.4179,0.0808,0.6496,0.3401,0,1,Distracted
70.0421,81.8918,10.9521,12.2461,1.9412,0.2066,0,0.5973,0.3681,0,0,Attentive
40.8265,83.0553,29.1751,22.7707,26.5018,2.1754,0.0522,0.2677,0.2162,1,4,Using Phone
87.2111,51.0091,36.2167,12.1239,-3.2557,-19.7169,0.1115,0.6015,0.2782,0,1,Distracted
86.7192,96.4037,13.8923,23.0676,22.0713,10.6384,0,0.3355,0.3971,0,2,Looking Down
80.9568,70.3241,13.7326,21.0003,27.6884,0.6317,0.1142,0.2209,0.342,1,4,Using Phone
84.1036,51.4802,6.0603,13.9895,-2.3775,15,0.0807,0.5494,0.331,0,1,Distracted
103.7447,110.2992,9.8963,5,25.4604,14.4122,0.1007,0.5465,0.3223,0,2,Looking Down
75.4609,68.6752,19.3198,30.2166,28.7138,-7.6662,0.0304,0.3591,0.3633,1,4,Using Phone
89.5168,76.8427,9.8822,9.1282,6.3518,-2.2172,0.0461,0.7161,0.3325,0,0,Attentive
86.6592,90.9776,29.6209,14.6694,-1.6954,-23.3155,0.0723,0.5475,0.4076,0,1,Distracted
68.7935,76.4332,19.5571,3.5977,6.1369,6.0447,0.0124,0.6648,0.3875,0,0,Attentive
113.2446,95.3861,19.4929,23.8623,38.6687,-2.6677,0.0856,0.2291,0.3604,0,2,Looking Down
91.6021,64.248,14.0395,18.9439,2.0225,12.9297,0.1953,0.5767,0.3245,0,3,Talking
95.9884,112.3828,15.799,19.4579,5.9326,37.8582,0,0.4034,0.3106,0,1,Distracted
63.6065,80.2001,29.8155,24.6683,12.8992,4.5397,0.0345,0.2366,0.4081,1,4,Using Phone
86.3477,95.5408,4.9673,15.6994,12.9027,-0.7084,0,0.6014,0.4019,0,0,Attentive
94.3567,83.1649,9.7826,2.3445,8.0855,3.4323,0.0481,0.7399,0.3366,0,0,Attentive
97.1133,85.3127,14.4394,16.9588,4.5917,-8,0.2972,0.6297,0.3419,0,3,Talking
52.6078,67.5129,27.5773,15.5393,3.2122,15,0.1314,0.7681,0.2958,0,1,Distracted
82.274,93.8765,28.8215,21.4226,25.7619,6.4388,0.015,0.4076,0.3228,0,2,Looking Down
87.2397,75.9961,22.2288,10.6461,5.6564,4.3546,0.0644,0.6679,0.3184,0,0,Attentive
97.2127,100.1265,29.122,10.5581,33.3496,-0.1118,0.03,0.4708,0.3652,0,2,Looking Down
51.8967,72.9542,17.6535,13.0805,11.889,12.611,0.0908,0.2223,0.3485,1,4,Using Phone
70.9779,72.4761,18.547,8.0283,7.6532,-15,0.1284,0.6524,0.32,0,1,Distracted
87.4624,71.3187,3.2591,13.7163,6.0252,-1.1039,0.0506,0.6778,0.3284,0,0,Attentive
66.3089,79.7241,14.6275,16.7758,-4.8885,-16.9201,0.1769,0.5317,0.3604,0,3,Talking
87.9503,90.2172,13.2646,18.9891,-1.0563,-25.9499,0.2048,0.5864,0.3509,0,3,Talking
72.9622,91.0804,10.4122,2.7122,3.1447,-4.5129,0.0596,0.7572,0.275,0,0,Attentive
80.9062,91.9442,11.2385,18.2797,10.296,12.2454,0.2122,0.6569,0.3326,0,3,Talking
86.4017,108.8821,11.8374,8.4324,10.5308,2.8961,0.0626,0.6985,0.4323,0,0,Attentive
62.2873,75.6469,22.6592,9.0877,29.4878,18.7595,0.1051,0.2453,0.3301,1,4,Using Phone
85.2546,90.0123,12.7859,23.1107,6.0485,8,0.2514,0.6684,0.3326,0,3,Talking
61.5094,84.8459,23.2466,7.1308,7.2013,10.3988,0.2264,0.6766,0.3236,0,3,Talking
92.1635,86.17,11.0333,20.3476,2.7305,-8,0.1041,0.5297,0.4457,0,3,Talking
83.2156,88.9285,23.2901,16.797,-0.9716,-21.192,0.3225,0.6933,0.3719,0,3,Talking
108.192,113.7789,10.8921,2,-9.5891,28.575,0.2172,0.6347,0.2784,0,3,Talking
74.9258,70.785,15.7455,11.2011,8.5156,23.9669,0.2089,0.5274,0.3704,0,3,Talking
50,74.7508,17.1534,18.3709,18.8098,15,0.0909,0.6356,0.4031,0,1,Distracted
88.2188,87.7656,10.0046,11.1921,5.5643,-8,0.2556,0.5889,0.383,0,3,Talking
79.9815,85.3618,10.256,7.4911,-3.2348,1.9378,0.0482,0.69,0.3287,0,0,Attentive
104.2733,81.9982,18.7242,7.7894,17.6746,25.491,0.2084,0.5582,0.3454,0,3,Talking
72.7327,40,11.525,29.6536,9.1356,-22.3418,0.0591,0.5311,0.3502,0,1,Distracted
109.8149,76.6202,10.7468,29.664,10.3084,15,0.0753,0.6997,0.3991,0,1,Distracted
68.5203,64.118,33.4482,20.8178,21.6604,14.0545,0.0664,0.2732,0.3484,1,4,Using Phone
94.5816,97.905,2.9165,13.8768,1.3193,15.7554,0.183,0.5923,0.384,0,3,Talking
88.8265,47.3715,25.1365,17.2809,10.5895,25.3025,0,0.6164,0.4498,0,1,Distracted
65.9056,97.6491,27.9937,27.9426,24.8759,13.323,0,0.2056,0.3385,1,4,Using Phone
86.0013,71.4973,27.0629,15.4503,29.9663,13.0387,0.067,0.3213,0.3158,1,4,Using Phone
83.853,86.7504,6.2361,11.8978,-1.207,-25.9476,0.0344,0.6659,0.3913,0,1,Distracted
78.8443,67.0982,32.3928,12.4281,10,6.8699,0.0233,0.189,0.3312,1,4,Using Phone
106.9067,96.4593,16.2971,22.5026,34.5901,11.1828,0.0757,0.3567,0.3259,0,2,Looking Down
100.2575,97.8681,19.8888,22.8189,2.4444,8,0.2157,0.5407,0.3207,0,3,Talking
86.6442,98.7335,17.3406,6.6993,1.0515,23.2892,0.2506,0.641,0.3873,0,3,Talking
87.9494,81.8533,10.1437,16.3923,6.1466,0.2786,0.0092,0.7097,0.3758,0,0,Attentive
96.6249,78.7449,18.2155,23.3747,24.4815,14.3505,0.023,0.1831,0.2739,1,4,Using Phone
81.7376,76.7847,23.3731,25.2494,10.1085,21.9395,0.2374,0.5227,0.3402,0,3,Talking
100.431,98.2533,18.8248,12.4902,-5.701,-16.3917,0.2058,0.7039,0.3624,0,3,Talking
55.355,64.8568,33.5496,22.0215,34.5236,14.391,0.0382,0.2896,0.3578,1,4,Using Phone
68.4109,71.0176,8,25.1337,10,0.2324,0.0099,0.1574,0.318,1,4,Using Phone
87.0791,91.2546,3.8152,3.3977,8.1316,1.7819,0.0575,0.6777,0.3228,0,0,Attentive
87.9223,68.6416,15.5585,30.3753,2.318,15,0.0897,0.5795,0.3416,0,1,Distracted
64.549,92.2993,14.9927,12.174,30.9779,-3.3517,0.0153,0.3153,0.3014,0,2,Looking Down
75.4849,92.4286,12.319,18.0385,2.7429,-18.5942,0.1653,0.6992,0.3038,0,3,Talking
80.6421,64.5709,18.8599,8,22.8191,4.9611,0.0529,0.082,0.3468,1,4,Using Phone
71.2949,95.831,9.4273,16.1891,-4.5666,-3.5963,0.0502,0.6538,0.332,0,0,Attentive
89.1444,92.7598,20.7346,21.5197,0.1844,-17.4012,0.026,0.5459,0.3778,0,1,Distracted
89.4492,80.3312,21.8741,11.9846,-4.9839,-11.832,0.1991,0.6995,0.3483,0,3,Talking
86.6717,54.7534,32.1454,24.5597,-6.2555,19.6978,0.0644,0.7705,0.2846,0,1,Distracted
110.024,104.0329,24.0009,23.9965,37.0755,2.3052,0.0508,0.4951,0.3034,0,2,Looking Down
89.9743,91.343,36.9233,10.4902,3.1979,15,0.0677,0.6365,0.338,0,1,Distracted
81.2417,84.6393,30.7629,27.6609,12.1684,11.199,0.0679,0.3074,0.3675,1,4,Using Phone
94.8376,54.5384,13.745,26.0073,-2.8586,-44.2643,0.109,0.4429,0.2934,0,1,Distracted
121.4691,67.1155,18.2593,16.6201,6.7862,15,0.0382,0.4908,0.3468,0,1,Distracted
89.169,90.1617,12.778,10.4479,3.816,-0.9076,0.0442,0.7407,0.3737,0,0,Attentive
102.57,88.2806,21.2822,16.6093,23.8751,5.8729,0,0.4452,0.3574,0,2,Looking Down
64.6393,71.8828,18.2058,35.9677,10,3.7701,0.0347,0.08,0.2842,1,4,Using Phone
80.2217,70.3656,5,23.1046,-10,25.6367,0.0946,0.5523,0.4239,0,1,Distracted
94.6857,92.891,7.9371,27.851,9.7234,-23.2942,0.0735,0.7029,0.3836,0,1,Distracted
80.6323,86.2047,18.2519,27.5206,13.7017,33.2994,0.0709,0.5002,0.3399,0,1,Distracted
62.6969,69.4405,27.1888,25.8844,10.1778,-0.7599,0.0825,0.2016,0.3634,1,4,Using Phone
61.2441,57.6641,28.833,30.0298,20.4992,20.9412,0.0422,0.2018,0.3664,1,4,Using Phone
